# Data associated with arXiv:2110.09653
# 
# Scale-free P^2(r) of a nfw1-0 dark matter distribution (see Eq. 9 and the surrounding discussion)
# 
# Published: 3/29/22, Jack Runburg, contact: runburg@hawaii.edu
# 
# 
# -----------------------------------------------------------------
# 
# 		 tilde r 		 | 		 P2 s-wave 		 | 		 P2 p-wave 		 | 		 P2 d-wave 		 | 		 P2 sommerfeld 
# 
# -----------------------------------------------------------------
1.000000000000000082e-05	9.999600009999794006e+09	2.968371518622241914e+06	2.451558169407904206e+05	1.877151447104496826e+12
1.016902569856036418e-05	9.669937007067739487e+09	2.914079229379259516e+06	2.410893316928873828e+05	1.800371302873584961e+12
1.034090836579813217e-05	9.351142101541658401e+09	2.860770985006318428e+06	2.370904023569818237e+05	1.726600875059491699e+12
1.051569629182590727e-05	9.042857003426767349e+09	2.808429106249155942e+06	2.331579061306664371e+05	1.655817978068366699e+12
1.069343858298338107e-05	8.744735234491914749e+09	2.757036584047211334e+06	2.292907391536266368e+05	1.587879204605017822e+12
1.087418517563349352e-05	8.456441738871431351e+09	2.706576278919667006e+06	2.254878155972015520e+05	1.522732019677307861e+12
1.105798685019213608e-05	8.177652506503557205e+09	2.657031064038470853e+06	2.217480676362272061e+05	1.460240963688642578e+12
1.124489524539464294e-05	7.908054208983643532e+09	2.608384891715824138e+06	2.180704455052598787e+05	1.400323773769470215e+12
1.143496287280373749e-05	7.647343847421629906e+09	2.560621567138789222e+06	2.144539167761245626e+05	1.342858158801420654e+12
1.162824313156251011e-05	7.395228411908909798e+09	2.513725149740545079e+06	2.108974657792122161e+05	1.287755342477150879e+12
1.182479032339672186e-05	7.151424552211569786e+09	2.467680623324771412e+06	2.074000944496355951e+05	1.234911205836609375e+12
1.202465966787094358e-05	6.915658259319570541e+09	2.422472326497667935e+06	2.039608208088539250e+05	1.184237926892239014e+12
1.222790731790219642e-05	6.687664557494726181e+09	2.378085314964761492e+06	2.005786792454168026e+05	1.135643284910134521e+12
1.243459037553620304e-05	6.467187206470490456e+09	2.334504947984993923e+06	1.972527204370407271e+05	1.089040518432847534e+12
1.264476690798990365e-05	6.253978413469762802e+09	2.291717278664738871e+06	1.939820110253869207e+05	1.044354733350600220e+12
1.285849596396550032e-05	6.047798554716168404e+09	2.249707504286726937e+06	1.907656324172550812e+05	1.001494005350972046e+12
1.307583759024001738e-05	5.848415906126586914e+09	2.208462162140923552e+06	1.876026822386957356e+05	9.604023915973568115e+11
1.329685284853523648e-05	5.655606382881875992e+09	2.167968101334129926e+06	1.844922731149374740e+05	9.209842201614468994e+11
1.352160383267306994e-05	5.469153287582985878e+09	2.128214298876206391e+06	1.814335345099338447e+05	8.831991746061804199e+11
1.375015368602047702e-05	5.288847066709897995e+09	2.089183638561045052e+06	1.784256038615612779e+05	8.469472995801273193e+11
1.398256661922970337e-05	5.114485075109076500e+09	2.050861545045197010e+06	1.754676351361419947e+05	8.122024935578120117e+11
1.421890792827791775e-05	4.945871348245344162e+09	2.013235439657790354e+06	1.725587981272604957e+05	7.788627321006134033e+11
1.445924401281218556e-05	4.782816381961688995e+09	1.976292733748501865e+06	1.696982762705722125e+05	7.469117132995321045e+11
1.470364239480425140e-05	4.625136919499870300e+09	1.940021306581521407e+06	1.668852668089209183e+05	7.162517061394486084e+11
1.495217173752060936e-05	4.472655745542341232e+09	1.904408842178037157e+06	1.641189797539244173e+05	6.868677536550102539e+11
1.520490186481353606e-05	4.325201487043790817e+09	1.869443914691928308e+06	1.613986390100301942e+05	6.586741861950451660e+11
1.546190378073772831e-05	4.182608420628976345e+09	1.835114609310574131e+06	1.587234806820223748e+05	6.316523708997393799e+11
1.572324968949899453e-05	4.044716286339715958e+09	1.801409568792001344e+06	1.560927540923519409e+05	6.057255945993002930e+11
1.598901301573965207e-05	3.911370107522456169e+09	1.768317399436606560e+06	1.535057205578396970e+05	5.808757242363447266e+11
1.625926842516730133e-05	3.782420016653251171e+09	1.735827113253442803e+06	1.509616539120838279e+05	5.570330381236822510e+11
1.653409184553174079e-05	3.657721086905078411e+09	1.703927760238913586e+06	1.484598399438761990e+05	5.341799274310637817e+11
1.681356048795696318e-05	3.537133169267621517e+09	1.672609103136038408e+06	1.459995769145383383e+05	5.122552609548956909e+11
1.709775286863338809e-05	3.420520735036883831e+09	1.641860402643199544e+06	1.435801739592681115e+05	4.912378111569811401e+11
1.738674883087671066e-05	3.307752723497444630e+09	1.611671803537187399e+06	1.412009523599029635e+05	4.710771985993455811e+11
1.768062956756000055e-05	3.198702394626017094e+09	1.582032729427772108e+06	1.388612440251460066e+05	4.517485128561714478e+11
