# Data associated with arXiv:2110.09653
# 
# Scale-free P^2(r) of a burkert dark matter distribution (see Eq. 9 and the surrounding discussion)
# 
# Published: 3/29/22, Jack Runburg, contact: runburg@hawaii.edu
# 
# 
# -----------------------------------------------------------------
# 
# 		 tilde r 		 | 		 P2 s-wave 		 | 		 P2 p-wave 		 | 		 P2 d-wave 		 | 		 P2 sommerfeld 
# 
# -----------------------------------------------------------------
1.000000000000000082e-05	9.999799999000038575e-01	2.049704788418186818e-01	7.051230457340558477e-02	3.269879048803674415e+00
1.016902569856036418e-05	9.999796618451980423e-01	2.049704441920901787e-01	7.051229857092305986e-02	3.269878784848856856e+00
1.034090836579813217e-05	9.999793180763379974e-01	2.049704089566217191e-01	7.051229246695114861e-02	3.269878511936556098e+00
1.051569629182590727e-05	9.999789684968416470e-01	2.049703731255105021e-01	7.051228625977327968e-02	3.269878229721665530e+00
1.069343858298338107e-05	9.999786130084891145e-01	2.049703366886859446e-01	7.051227994764386331e-02	3.269877937887172514e+00
1.087418517563349352e-05	9.999782515114061798e-01	2.049702996359073492e-01	7.051227352878776389e-02	3.269877636274015842e+00
1.105798685019213608e-05	9.999778839040258660e-01	2.049702619567608797e-01	7.051226700139982817e-02	3.269877324426721632e+00
1.124489524539464294e-05	9.999775100830671226e-01	2.049702236406567291e-01	7.051226036364437177e-02	3.269877001975043385e+00
1.143496287280373749e-05	9.999771299435022964e-01	2.049701846768257063e-01	7.051225361365461020e-02	3.269876668532414321e+00
1.162824313156251011e-05	9.999767433785271553e-01	2.049701450543164882e-01	7.051224674953207594e-02	3.269876323724262068e+00
1.182479032339672186e-05	9.999763502795341319e-01	2.049701047619928995e-01	7.051223976934632709e-02	3.269875967163250241e+00
1.202465966787094358e-05	9.999759505360792389e-01	2.049700637885301935e-01	7.051223267113417015e-02	3.269875598448847231e+00
1.222790731790219642e-05	9.999755440358498726e-01	2.049700221224119434e-01	7.051222545289914656e-02	3.269875217166877679e+00
1.243459037553620304e-05	9.999751306646377236e-01	2.049699797519272115e-01	7.051221811261100536e-02	3.269874822978035223e+00
1.264476690798990365e-05	9.999747103063020282e-01	2.049699366651670518e-01	7.051221064820523132e-02	3.269874415398738687e+00
1.285849596396550032e-05	9.999742828427397034e-01	2.049698928500207906e-01	7.051220305758222617e-02	3.269873993927424394e+00
1.307583759024001738e-05	9.999738481538512636e-01	2.049698482941732514e-01	7.051219533860694777e-02	3.269873558090690135e+00
1.329685284853523648e-05	9.999734061175056254e-01	2.049698029851006464e-01	7.051218748910813294e-02	3.269873107399003942e+00
1.352160383267306994e-05	9.999729566095111322e-01	2.049697569100678574e-01	7.051217950687778402e-02	3.269872641346163178e+00
1.375015368602047702e-05	9.999724995035713659e-01	2.049697100561237439e-01	7.051217138967053044e-02	3.269872159408719892e+00
1.398256661922970337e-05	9.999720346712597241e-01	2.049696624100986186e-01	7.051216313520300427e-02	3.269871661242185201e+00
1.421890792827791775e-05	9.999715619819776746e-01	2.049696139585999999e-01	7.051215474115314630e-02	3.269871146176480448e+00
1.445924401281218556e-05	9.999710813029171197e-01	2.049695646880085875e-01	7.051214620515958154e-02	3.269870613621518984e+00
1.470364239480425140e-05	9.999705924990263117e-01	2.049695145844749877e-01	7.051213752482099473e-02	3.269870063030325902e+00
1.495217173752060936e-05	9.999700954329712177e-01	2.049694636339154663e-01	7.051212869769535319e-02	3.269869493673931427e+00
1.520490186481353606e-05	9.999695899650949960e-01	2.049694118220079242e-01	7.051211972129924066e-02	3.269868904912953234e+00
1.546190378073772831e-05	9.999690759533828022e-01	2.049693591341885113e-01	7.051211059310731610e-02	3.269868296326152723e+00
1.572324968949899453e-05	9.999685532534153820e-01	2.049693055556463528e-01	7.051210131055136998e-02	3.269867667039970449e+00
1.598901301573965207e-05	9.999680217183358755e-01	2.049692510713205518e-01	7.051209187101969977e-02	3.269867016307304919e+00
1.625926842516730133e-05	9.999674811988027434e-01	2.049691956658952208e-01	7.051208227185642996e-02	3.269866343397469510e+00
1.653409184553174079e-05	9.999669315429507988e-01	2.049691393237957071e-01	7.051207251036072099e-02	3.269865647968356104e+00
1.681356048795696318e-05	9.999663725963473526e-01	2.049690820291833193e-01	7.051206258378585334e-02	3.269864929344034277e+00
1.709775286863338809e-05	9.999658042019500259e-01	2.049690237659519687e-01	7.051205248933870018e-02	3.269864186287929630e+00
1.738674883087671066e-05	9.999652262000600089e-01	2.049689645177228126e-01	7.051204222417882528e-02	3.269863417909338210e+00
1.768062956756000055e-05	9.999646384282827594e-01	2.049689042678402850e-01	7.051203178541762262e-02	3.269862623345610064e+00
1.797947764392438726e-05	9.999640407214738236e-01	2.049688429993665739e-01	7.051202117011760861e-02	3.269861801704730286e+00
1.828337702077590442e-05	9.999634329117006448e-01	2.049687806950776792e-01	7.051201037529152005e-02	3.269860952221923078e+00
1.859241307807381921e-05	9.999628148281914930e-01	2.049687173374583060e-01	7.051199939790149529e-02	3.269860073908502862e+00
1.890667263891824960e-05	9.999621862972871700e-01	2.049686529086966191e-01	7.051198823485821388e-02	3.269859165749955832e+00
1.922624399394281931e-05	9.999615471423916047e-01	2.049685873906793021e-01	7.051197688301992506e-02	3.269858227192482314e+00
1.955121692611963820e-05	9.999608971839278881e-01	2.049685207649872831e-01	7.051196533919187881e-02	3.269857256859586503e+00
1.988168273598394005e-05	9.999602362392782107e-01	2.049684530128889626e-01	7.051195360012492419e-02	3.269856254088224556e+00
2.021773426728446277e-05	9.999595641227417842e-01	2.049683841153364661e-01	7.051194166251499584e-02	3.269855217448205842e+00
2.055946593306806188e-05	9.999588806454771106e-01	2.049683140529595382e-01	7.051192952300207317e-02	3.269854145485545871e+00
2.090697374220454717e-05	9.999581856154508008e-01	2.049682428060600747e-01	7.051191717816912563e-02	3.269853037198279022e+00
2.126035532636048084e-05	9.999574788373830625e-01	2.049681703546067379e-01	7.051190462454122454e-02	3.269851892012826777e+00
2.161970996742848953e-05	9.999567601126937433e-01	2.049680966782295444e-01	7.051189185858466879e-02	3.269850708663353256e+00
2.198513862542019826e-05	9.999560292394455985e-01	2.049680217562132589e-01	7.051187887670565257e-02	3.269849485358011787e+00
2.235674396683105304e-05	9.999552860122873366e-01	2.049679455674927320e-01	7.051186567524969639e-02	3.269848221117388487e+00
2.273463039348393747e-05	9.999545302223963317e-01	2.049678680906461825e-01	7.051185225050025929e-02	3.269846914375202473e+00
2.311890407186101566e-05	9.999537616574218912e-01	2.049677893038893695e-01	7.051183859867782289e-02	3.269845563133570998e+00
2.350967296293065580e-05	9.999529801014215291e-01	2.049677091850693744e-01	7.051182471593878121e-02	3.269844166571671984e+00
2.390704685247916156e-05	9.999521853348033451e-01	2.049676277116584400e-01	7.051181059837441367e-02	3.269842724092758779e+00
2.431113738195477895e-05	9.999513771342620760e-01	2.049675448607475858e-01	7.051179624200970553e-02	3.269841232471832893e+00
